"","Trans2","Trans4","Trans5","Trans6","Trans7","Trans8","Trans9","Trans11","Trans31","Trans41","Food10","Food18","Food26","Food30","Food43","Food46","Food51","Food53","Food55","Food58","Food59","Food81","Food82","Food87","Food107","Food137","Food150","Food153","Food156","Food160","Food162"
"14965",0,23.22,0,0,2,5,22,54,1,20,0,0,0,0,0,0,2,0,2,3.2,7.25,0.294930876,0,0,0,3,0,0,2,0,0
"14966",0,38.15,0,0,0,12,17,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"14967",16.95,254.75,0,3,13,37,3,5,0.5,1,0,0,0,12.8,0,29.6,2,19,7,3.65,9.2,0,0,0.604698672,0,11,4,11,21,4.5,13.4
"14968",0,33.65,0,0,0,7,0,3,0,2,0,0,0,0,0,0,6,0,0,0,28.4,0,0,0,0,0,1,3,0,0,0
"14969",0,146.14,0,0,21,46,4,6,1,1,0,0,0,0,0,31.9,0,5,0,31.86,0,0.247764787,0,0.548486933,0,4,21,0,31,0,19.7
"14970",0,65.5,0,0,1,7,3,64,1,2,0,0,0,0,0,0,4,0,2,4.75,14.35,1,0,0,0,1,1,1,3,0,0
"14971",0,47.45,0,0,0,9,3,11,0,6,0,0,0,0,0,0,0,1,0,14.25,0,0,0,0,0,0,2,0,1,0,0
"14972",27.43,104.77,0,6,7,16,10,31,1,0,0,2,9.8,0,0,0,2,0,4,39.55,9.4,0.696759259,0,0,0,3,6,0,12,0,0
"14973",51.96,59.54,0,10,10,11,6,236,0,223,0,1,2.71,30.75,0,30.75,0,4,0,2.71,0,0.063081937,0,0.715782123,0,0,10,0,10,15.43,15.43
"14974",0,49.61,0,0,0,5,11,23,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"14975",7.7,24.47,0,2,3,5,30,177,0,7,0,0,0,0,4.75,10.15,3,3,0,0,7.12,0,0.289634146,0.618902439,0,3,1,2,1,0,2.95
"14976",9.9,63,0,2,6,10,13,47,1,0,0,2,9.9,0,0,14,0,2,0,14.65,0,0.494097808,0,0.472175379,0,6,3,0,11,0,4.5
"14977",41.97,164.33,0,10,28,40,0,48,0,8,0,0,0,0,0,0,0,5,0,4.95,0,0,0,0,0,3,1,1,4,0,0
"14978",77.35,141.9,5,9,12,17,2,50,0,0,0,0,0,54.7,0,75.8,0,0,9,0,0,0,0,0.721904762,7,18,6,0,23,16.7,22.65
"14979",0,45.6,0,0,0,8,0,4,0,0,0,0,0,0,0,0,5,0,0,0,22.35,0,0,0,0,0,1,0,0,0,0
"14980",0,27.56,0,0,0,6,5,20,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"14981",0,156.11,0,0,12,33,1,14,1,8,0,0,0,0,0,22.75,2,1,7,25.7,4.75,0.135908441,0,0.542441583,0,0,23,3,25,0,11.15
"14982",0,37.95,0,0,0,5,5,8,0,2,0,0,0,0,0,0,1,0,0,0,4.45,0,0,0,0,0,0,0,1,0,0
"14983",21.2,74.75,3,3,5,11,1,8,0,0,0,0,0,0,20.1,8,5,0,8,4.95,24.55,0,0.524804178,0.208877285,0,2,3,6,7,0,2.95
"14984",0,66.74,0,0,0,16,33,36,1,2,0,0,0,0,0,0,8,8,0,0,27.44,0,0,0,0,0,9,3,1,0,0
"14985",0,7.25,0,0,0,3,39,81,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14986",9.68,72.7,0,3,10,15,23,40,0.67,14,0,2,5.9,0,0,15.1,0,0,2,26.3,0,0.394944708,0,0.477093207,0,3,7,1,11,0,11.15
"14987",11.9,135.85,2,2,2,16,16,20,0,0,0,0,0,0,0,0,7,1,0,0,34.35,0,0,0,0,0,2,1,3,0,0
"14988",11,11,2,3,3,3,23,337,0,227,0,1,3.45,0,5.45,0,1,0,0,3.45,5.45,0.313636364,0.495454546,0,1,2,0,1,2,0,0
"14989",39.28,121.31,1,2,7,23,31,47,0,15,0,0,0,19.38,0,19.38,1,6,2,22.62,4.57,0.142121932,0,0.383610451,1,5,1,3,6,5.56,5.56
"14990",31.1,60,4,7,10,12,24,116,0,65,0,1,3.95,11.7,19.2,19.6,5,2,2,7.9,19.2,0.164241164,0.399168399,0.407484408,2,5,7,1,2,4.5,7.95
"14991",15.5,168.47,1,2,4,29,8,14,0,0,0,0,0,15.5,0,23.6,0,10,0,8,0,0,0,0.975206612,0,1,12,0,18,9.4,13.3
"14992",0,160.89,0,0,3,14,2,15,1,9,0,0,0,0,4.86,15.14,5,0,0,4.37,26.78,0,0.243,0.757,0,0,1,16,5,0,5.8
"14993",0,40.92,0,0,0,8,9,16,1,1,0,0,0,0,0,0,0,1,0,19.8,0,0,0,0,0,0,0,4,0,0,0
"14994",0,80.2,0,0,4,8,17,42,0,0,0,0,0,0,0,31.15,0,0,0,0,0,0,0,0.891273248,0,4,1,2,12,0,13.8
"14995",57.06,85.51,14,20,24,29,1,51,0,36,4.37,1,4.37,7.96,4.37,7.96,1,19,0,4.37,4.37,0.088175948,0.088175948,0.160613398,9,12,17,1,3,5.55,5.55
"14996",7.35,52.1,0,2,3,12,13,41,0,19,0,0,0,0,0,0,1,0,6,6.3,3.25,0.331818182,0,0,0,3,5,1,4,0,0
"14997",36.24,75.49,0,11,13,17,39,123,0,21,0,1,4.95,0,0,0,0,0,0,9.7,0,1,0,0,0,0,0,2,2,0,0
"14998",0,92.42,0,0,1,12,21,40,0.5,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,8,0,0
"14999",8.27,92.73,1,1,5,6,19,137,0,95,0,0,0,8.27,0,61.62,0,2,0,0,0,0,0,0.959663604,0,6,1,4,0,3.4,33.12
"15000",0,41.97,0,0,5,8,23,87,0,8,0,0,0,0,0,0,4,0,2,0,7.78,0,0,0,0,0,0,1,0,0,0
"15001",0,134,0,0,8,18,1,12,0,0,0,0,0,0,0,26.05,0,0,0,3.95,0,0.1316667,0,0.8683333,0,4,1,1,9,0,6
"15002",24.6,37.14,2,3,3,6,24,78,0,13,0,0,0,0,4.95,0,2,3,0,0,9.4,0,0.831932773,0,1,1,2,1,0,0,0
"15003",23.19,101.41,0,2,4,7,15,20,0,0,0,1,4.08,17.74,0,17.74,0,0,14,4.08,0,0.061818182,0,0.268787879,0,0,7,8,18,13.73,13.73
"15004",0,21,0,0,3,5,8,92,0,43,0,0,0,0,0,0,1,0,0,6.9,4.25,1,0,0,0,1,2,0,2,0,0
"15005",32.5,92.08,3,4,6,12,19,33,0,7,0,0,0,0,0,0,0,1,0,6,0,0.051029543,0,0,0,1,2,1,4,0,0
"15006",0,49.14,0,0,0,12,12,14,0,1,0,0,0,0,0,0,14,0,4,27.3,16.29,0,0,0,0,0,2,24,20,0,0
"15007",27.7,140.14,2,4,9,21,6,17,1,11,0,0,0,7.2,0,24.47,0,1,0,4.25,0,0.147980501,0,0.852019499,0,1,0,15,2,3.45,13.57
"15008",74.85,175.55,4,16,21,37,31,39,0,7,8.16,13,53.04,0,0,0,0,0,0,110.17,0,0.822600515,0,0,2,19,0,0,27,0,0
"15009",0,79.45,0,0,0,17,6,10,0,0,0,0,0,0,0,0,4,4,0,14,18.7,0,0,0,0,0,1,2,2,0,0
"15010",74.69,131.12,6,13,15,22,9,33,1,10,0,3,9.35,14.6,9.4,23.65,4,0,0,13.8,18.3,0.294557097,0.200640342,0.504802561,0,3,2,5,8,6.2,11.1
"15011",0,40.3,0,0,0,10,4,49,0,1,0,0,0,0,0,0,1,4,0,8.5,4.45,0,0,0,0,0,0,2,2,0,0
"15012",29,102.33,7,9,11,24,3,10,0.5,5,3.7,2,3.7,0,0,0,0,8,2,3.7,0,0.456790124,0,0,2,2,2,9,8,0,0
"15013",17.66,22.68,4,5,5,7,40,305,0,0,0,0,0,0,3.75,0,1,0,4,0,3.75,0,0.212344281,0,4,4,3,0,4,0,0
"15014",0,19.2,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"15015",0,72.18,0,0,0,14,6,17,0,1,0,0,0,0,0,0,6,4,8,0,20.51,0,0,0,0,0,3,2,8,0,0
"15016",0,36.14,0,0,1,7,17,35,0,1,0,0,0,0,0,0,2,1,2,15.97,5.24,1,0,0,0,2,0,6,0,0,-0.06
"15017",82.14,102.93,4,14,18,19,23,165,0,1,3.09,3,10.08,0,3.88,0,1,0,8,13.67,3.88,0.284258682,0.080682055,0,1,8,3,2,8,0,0
"15018",0,38.83,0,0,3,5,27,88,1,58,0,0,0,0,0,0,3,0,6,0,10.5,0,0,0,0,0,8,0,4,0,0
"15019",61.75,86.22,10,11,11,15,17,31,1,0,13.45,6,22.25,0,9.5,0,8,0,6,22.25,33.97,0.370833333,0.158333333,0,11,13,4,1,2,0,0
"15020",33.15,42,11,12,15,15,26,153,0.5,126,0,0,0,0,0,0,0,6,0,6.4,0,0.219931272,0,0,2,4,5,6,7,0,0
"15021",14.45,42.78,2,3,6,9,13,57,0,26,9.5,3,14.45,0,0,6.8,0,3,0,14.45,0,0.536178108,0,0.25231911,0,0,1,7,6,0,3.45
"15022",0,60.44,0,1,17,18,10,116,0,11,0,0,0,0,0,17.49,0,13,2,0,0,0,0,0.472958356,0,2,2,6,2,0,8.79
"15023",0,67.55,0,0,4,15,8,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,1,0,0
"15024",0,62.56,0,0,5,10,13,37,0,0,0,0,0,0,18.3,0,5,0,0,0,22.75,0,1,0,0,0,6,1,0,0,0
"15025",18.83,33.43,4,6,6,7,2,311,0,202,12.85,3,12.85,0,0,0,0,1,0,12.85,0,0.927797834,0,0,3,3,1,0,7,0,0
"15026",0,133.65,0,0,0,18,34,39,0,0,0,0,0,0,0,0,0,0,0,83.15,0,0,0,0,0,0,0,17,17,0,0
"15027",72.08,167.91,8,13,16,26,8,37,0,16,7.9,4,16.4,34.5,0,43.25,0,0,4,45.15,0,0.275773196,0,0.557345361,1,2,14,0,21,25,31.25
"15028",0,114.94,0,0,0,29,26,31,0,2,0,0,0,0,0,0,2,1,2,0,7.07,0,0,0,0,0,5,1,10,0,0
"15029",124.65,202.25,7,15,22,25,15,120,0,38,4.65,5,22.85,46.5,2,53.2,2,13,12,22.85,6.45,0.149444081,0.013080445,0.34793983,6,17,4,19,38,12.05,14.5
"15030",16.3,65.47,2,2,13,17,37,70,0,14,0,0,0,0,15.1,0,4,0,0,37.46,15.1,0.554091989,0.326063485,0,3,3,14,0,12,0,0
"15031",11.3,26.44,3,3,5,8,6,13,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0
"15032",0,20.89,0,0,4,5,24,149,0,104,0,0,0,0,0,0,0,0,0,14.35,0,1,0,0,0,3,0,0,4,0,0
"15033",0,41.55,0,0,0,3,10,31,0,3,0,0,0,0,0,0,0,0,0,7.65,0,0,0,0,0,0,3,0,3,0,0
"15034",27.57,56.73,2,5,5,10,8,44,0,9,0,0,0,17.85,4.95,17.85,1,0,0,0,4.95,0,0.217105263,0.782894737,0,2,0,2,0,5.25,5.25
"15035",49.35,205.35,6,8,21,26,2,57,1,0,0,0,0,15.9,0,58.9,0,8,3,26.3,0,0.204669261,0,0.458365759,1,4,1,23,16,5.9,18.15
"15036",0,128.61,0,0,3,18,29,32,0,1,0,0,0,0,4.57,20.74,3,1,2,14.14,14,0,0.180561043,0.819438957,0,2,1,7,4,0,9.19
"15037",4.95,97.87,0,1,8,14,2,39,1,0,0,0,0,0,0,30.85,2,0,0,0,6.22,0,0,0.811842105,0,7,0,0,10,0,17.35
"15038",7.1,79.64,0,2,5,20,17,38,0.8,0,0,0,0,0,0,8.2,4,3,2,3.95,15.57,0.25,0,0.518987342,0,2,1,5,3,0,3.75
"15039",0,184.4,0,0,14,44,11,26,0.8,3,0,0,0,0,0,0,0,0,0,24.65,0,1,0,0,0,3,1,0,3,0,0
"15040",22.95,35.85,3,6,8,10,20,115,0,4,3.45,1,3.45,12.45,0,12.45,0,2,0,3.45,0,0.143153527,0,0.51659751,0,0,8,0,8,6.7,6.7
"15041",46.29,48.54,4,9,9,10,31,255,0.5,222,0,1,4.08,9.2,0,9.2,0,0,6,4.08,0,0.110779256,0,0.249796362,0,0,10,0,7,4.67,4.67
"15042",0,29.76,0,0,0,7,3,13,0,0,0,0,0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0,0,1,0,0
"15043",0,5.37,0,0,0,3,4,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"15044",47.9,182.33,7,7,13,27,5,18,0,0,0,0,0,0,37.4,0,8,0,9,57.27,37.4,0.20046083,0.430875576,0,5,8,4,19,4,0,0
"15045",0,62.49,0,0,1,10,3,30,0,21,0,0,0,0,4.65,0,3,0,0,0,8.6,0,0.902912621,0,0,1,4,0,2,0,0
"15046",4.48,52.3,0,1,3,7,2,67,0,3,0,0,0,0,0,0,4,0,0,12.55,19.8,0.768421053,0,0,0,1,0,0,3,0,0
"15047",0,108.29,0,0,0,19,28,35,0,0,0,0,0,0,0,0,2,2,4,4.87,9.34,0,0,0,0,0,0,8,6,0,0
"15048",45.78,56.29,11,12,12,15,32,41,1,3,12.89,6,15.2,0,9.23,0,5,1,0,15.2,18.36,0.54305109,0.329760629,0,3,3,4,5,2,0,0
"15049",0,13.1,0,0,0,3,16,38,0,17,0,0,0,0,0,0,2,0,0,0,8.2,0,0,0,0,0,3,0,0,0,0
"15050",0,26.82,0,0,0,6,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"15051",29.35,33.82,2,5,6,7,8,264,0,169,0,0,0,18,0,22.47,0,1,0,0,0,0,0,0.90096231,1,5,0,0,4,7.23,9.64
"15052",0,29.1,0,0,5,8,4,84,0,60,0,0,0,0,0,5.7,0,5,0,0,0,0,0,0.655172414,0,0,1,5,1,0,2.25
"15053",38.84,83.31,3,5,11,14,2,53,0,3,0,0,0,17.85,0,17.85,0,0,0,3.65,0,0.169767442,0,0.830232558,1,2,0,1,3,12.8,12.8
"15054",49.4,75.9,9,18,25,28,25,81,0,1,0,0,0,24.05,0,32.55,0,20,0,0,0,0,0,0.670442842,9,22,0,0,26,16.86,20.86
"15055",0,24.61,0,0,2,4,19,100,0,5,0,0,0,0,0,0,0,0,0,4.65,0,1,0,0,0,0,0,1,1,0,0
"15056",0,301.02,0,0,0,68,2,4,0,0,0,0,0,0,0,0,1,0,0,166.7,4.45,0,0,0,0,0,0,30,40,0,0
"15057",0,64.29,0,0,0,9,0,10,0,0,0,0,0,0,0,0,5,1,2,0,21.15,0,0,0,0,0,9,0,3,0,0
"15058",14.5,47.85,1,3,4,7,33,82,0,11,2.95,4,12.5,0,0,0,0,0,8,12.5,0,0.513347023,0,0,0,3,7,1,8,0,0
"15059",0,100.39,0,0,11,16,19,80,0,48,0,0,0,0,0,0,4,0,0,20.98,17.38,0.479259922,0,0,0,5,5,1,5,0,0
"15060",0,56.9,0,0,5,6,14,102,0,87,0,0,0,0,0,34.3,0,0,0,0,0,0,0,0.920805369,0,2,4,0,1,0,23.65
"15061",70.95,109.1,7,8,10,13,9,59,0,20,0,0,0,22.85,8.5,29.5,2,4,4,0,8.5,0,0.136217949,0.47275641,5,7,1,11,9,5.25,9.25
"15062",0,40.61,0,0,4,9,37,65,1,10,0,0,0,0,14.58,6.98,6,0,0,4.57,26.68,0,0.676252319,0.323747681,0,0,0,8,2,0,2.41
"15063",0,154.83,0,0,0,47,6,10,1,0,0,0,0,0,0,0,2,0,6,36.7,7.22,0,0,0,0,0,35,0,19,0,0
"15064",26.35,68.01,7,9,26,27,16,98,0,0,13.9,3,13.9,0,0,0,0,0,0,26.62,0,0.4352,0,0,4,7,1,11,17,0,0
"15065",8.43,28.16,0,2,2,5,15,30,0,4,0,1,3.95,0,0,0,0,0,0,7.9,0,1,0,0,0,0,0,5,3,0,0
"15066",25.62,36.96,2,3,3,5,32,242,0,7,0,0,0,11.87,0,11.87,0,0,3,4.39,0,0,0,0.585594475,1,2,5,0,6,4.37,4.37
"15067",0,13.65,0,0,0,4,16,27,0,9,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,0,0,0,0,1,0,0
"15068",0,128.76,0,0,3,16,2,15,0,5,0,0,0,0,0,0,0,0,12,45.55,0,0.20802005,0,0,0,4,5,2,24,0,0
"15069",0,141.65,0,0,10,22,39,70,0,6,0,0,0,0,0,9.85,0,0,0,54.3,0,0.473899693,0,0.201637666,0,0,3,12,11,0,19.8
"15070",24.18,67.64,5,5,5,12,1,15,0,1,13.11,3,13.11,0,4.37,0,1,0,2,40.32,4.37,0.542183623,0.180727874,0,5,5,1,2,1,0,0
"15071",114.25,149.75,10,19,22,24,5,139,0,25,11.35,12,52.7,30.72,5.9,30.72,2,0,2,71.3,5.9,0.591210614,0.048922056,0.254726368,3,15,2,7,19,17.6,17.6
"15072",12.85,38.99,3,3,4,8,5,22,0,154,12.85,3,12.85,0,0,0,0,2,4,28.45,0,0.93824228,0,0,1,2,10,1,4,0,0
"15073",0,55.32,0,0,7,11,14,18,0,71,0,0,0,0,0,15.9,0,0,0,8.85,0,0.357575758,0,0.642424242,0,1,0,6,10,0,7.35
"15074",0,111.33,0,0,4,45,16,20,1,0,0,0,0,0,0,0,0,26,0,38.8,0,0.826589595,0,0,0,1,35,0,8,0,0
"15075",0,118.56,0,0,14,29,31,34,0,2,0,0,0,0,0,35,0,0,0,57.8,0,0.393939394,0,0.53030303,0,0,28,0,21,0,18.75
"15076",18.17,57.85,4,5,8,12,4,19,0,41,7.8,3,7.8,7.47,0,16.41,0,1,0,11.39,0,0.362738854,0,0.522611465,4,8,0,0,3,3.39,9.68
"15077",2.95,29.65,0,1,2,4,9,166,0,4,0,0,0,0,0,8.2,1,1,0,0,4.75,0,0,0.891304348,0,0,0,3,1,0,3.45
"15078",4.74,55.7,0,1,5,7,3,65,0,20,0,0,0,0,4.95,0,1,0,0,3.65,4.95,0.424418605,0.575581395,0,0,2,1,0,2,0,0
"15079",80.69,125.83,3,20,24,30,2,35,0,12,0,2,9.3,23,4.45,23,2,1,2,9.3,8.9,0.113207547,0.054169203,0.279975654,4,22,1,0,18,7.35,7.35
"15080",0,64.9,0,0,0,7,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15081",34.37,100.73,0,6,11,19,13,61,0.5,0,0,2,9,0,9.9,0,6,0,2,43.4,23.75,0.559652928,0.214750542,0,0,5,0,10,10,0,0
"15082",0,100.3,0,0,19,22,18,103,1,34,0,0,0,0,4.75,6.2,1,1,2,4.45,4.75,0.06384505,0.068149211,0.088952654,0,9,2,2,12,0,32.6
"15083",66.92,133.09,5,12,19,22,10,70,1,33,0,7,32.15,10.4,0,10.4,0,0,11,55.8,0,0.515812873,0,0.105082348,0,6,0,20,19,5.45,5.45
"15084",60.5,98.43,9,15,16,20,2,50,1,5,0,0,0,38.35,20.38,38.35,7,0,0,0,23.28,0,0.327284407,0.615866388,1,1,17,0,13,22.47,22.47
"15085",0,29.5,0,0,6,7,18,143,1,119,0,0,0,0,0,20.25,0,0,0,5.1,0,0.192090396,0,0.762711864,0,5,1,1,6,0,9.9
"15086",0,160.1,0,0,0,26,20,35,0,7,0,0,0,0,0,0,2,0,7,0,9.4,0,0,0,0,0,4,12,1,0,0
"15087",113.68,151.71,11,17,21,24,4,65,0.75,47,4.75,1,4.75,14.1,9.9,27.3,2,3,0,4.75,9.9,0.110593714,0.230500582,0.635622817,1,1,0,9,5,4.9,9.6
"15088",18.25,47.08,4,5,11,13,25,98,0,6,0,1,4.95,0,9.1,0,2,5,0,12.51,9.1,0.429601648,0.3125,0,2,5,2,5,1,0,2.06
"15089",116.76,155.86,8,18,20,21,29,119,0,89,13.9,11,39.05,32.35,5.25,32.35,1,0,16,42,5.25,0.383211679,0.04790146,0.295164234,4,13,6,5,20,17.55,17.55
"15090",0,54.58,0,0,8,15,1,7,1,20,0,0,0,0,0,0,0,2,0,16.9,0,0.643939394,0,0,0,2,0,6,10,0,0
"15091",71.56,182.68,3,20,43,48,33,40,0,1,4.15,8,36.2,6.8,0,15.4,0,0,0,86.4,0,0.5777332,0,0.102975593,2,26,0,21,21,2.25,7.9
"15092",2.75,38.24,1,1,2,9,9,15,0,1,0,0,0,0,0,5.35,0,0,0,0,0,0,0,1,0,1,0,3,2,0,3.25
"15093",47.83,127.3,1,8,11,19,4,9,0,1,0,1,4.67,18.59,4.38,18.59,1,3,3,26.55,4.38,0.425810119,0.083001706,0.352283494,0,8,5,2,13,9.25,9.25
"15094",0,110.89,0,0,0,20,14,18,1,15,0,0,0,0,0,0,1,2,2,25.1,2.22,0,0,0,0,0,4,6,5,0,0
"15095",0,36.58,0,0,0,9,0,6,0,1,0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0
"15096",4.75,234.46,0,1,10,17,9,16,0,5,0,1,4.75,0,0,52,0,0,0,79.95,0,0.483300589,0,0.510805501,0,10,2,15,22,0,4.2
"15097",17.02,112.57,3,5,10,22,8,11,0,0,0,0,0,0,4.95,5.3,15,12,9,0,40.95,0,0.170395869,0.182444062,0,3,2,10,1,0,2.45
"15098",0,39.69,0,0,0,5,0,11,0,9,0,0,0,0,0,0,2,0,4,0,4.57,0,0,0,0,0,0,0,2,0,0
"15099",11.65,54.76,2,2,4,8,15,27,1,0,4.95,1,4.95,6.7,0,6.7,0,0,0,34.45,0,0.596385542,0,0.403614458,1,1,0,16,0,1.95,1.95
"15100",0,102.02,0,0,6,15,4,17,0,9,0,0,0,0,0,17.1,0,3,16,21.25,0,0.240112994,0,0.483050848,0,1,2,20,8,0,3.95
"15101",0,75.65,0,0,0,14,0,10,0,3,0,0,0,0,0,0,3,0,0,0,12.15,0,0,0,0,0,3,1,2,0,0
"15102",89.1,117.7,15,22,24,30,12,31,0,13,0,2,7.2,4.3,0,8.7,0,2,22,7.2,0,0.082474227,0,0.099656357,2,2,33,0,34,2.45,4.4
"15103",0,32.85,0,0,0,7,5,22,0,28,0,0,0,0,0,0,5,0,0,0,24.15,0,0,0,0,0,0,0,0,0,0
"15104",70.14,126.26,8,12,14,18,11,67,0.25,11,18.1,5,21.75,7.7,0,23,0,0,2,25.4,0,0.400183993,0,0.423183073,4,6,1,5,2,3.25,5.7
"15105",0,108.8,0,0,10,14,7,13,0,0,0,0,0,0,0,0,0,0,3,54.9,0,0.987966306,0,0,0,1,12,1,9,0,0
"15106",0,88.33,0,0,7,21,39,47,0,0,0,0,0,0,4.67,8.61,2,0,0,0,6.58,0,0.248536456,0.458222459,0,3,2,0,5,0,3.64
"15107",30.72,156,5,5,8,25,18,27,0.83,0,0,0,0,8.73,0,30.56,1,13,5,0,5.37,0,0,0.79253112,0,0,3,11,0,4.84,18.89
"15108",0,13.6,0,0,0,3,1,4,0,2,0,0,0,0,0,0,6,0,0,0,12.62,0,0,0,0,0,0,4,0,0,0
"15109",19.3,52.5,1,4,8,11,2,79,0,1,0,2,7.6,0,0,0,0,0,6,15,0,0.44576523,0,0,1,2,11,0,12,0,0
"15110",50.27,140.82,3,5,10,17,33,57,0,24,0,4,18.2,0,0,10.45,0,0,14,22.65,0,0.372188139,0,0.213701432,3,8,2,3,12,0,2.25
"15111",0,24.96,0,0,0,5,2,8,0,2,0,0,0,0,0,0,0,4,0,3.65,0,0,0,0,0,0,0,0,5,0,0
"15112",0,15.47,0,0,0,4,14,27,0,8,0,0,0,0,0,0,2,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0
"15113",28.8,73.5,7,7,11,16,25,35,0.83,7,24.55,6,24.55,0,3.75,0,1,0,3,53.25,3.75,0.716363636,0.068181818,0,6,8,0,5,1,0,0
"15114",0,26.51,0,0,4,7,9,14,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,5,0,0
"15115",58.57,182.87,7,15,32,44,2,8,0,1,0,1,4.95,0,0,0,1,7,3,12.05,4.25,0.217117117,0,0,1,7,7,2,14,0,6.9
"15116",0,157,0,0,6,22,3,10,1,3,0,0,0,0,0,38.45,0,0,4,38.2,0,0.255771007,0,0.710064635,0,7,6,7,22,0,17.4
"15117",35.55,68.9,4,9,11,16,30,40,0,7,3.65,5,20.15,0,15.4,13.1,10,0,0,20.15,31.1,0.414182939,0.316546763,0.269270298,1,3,14,0,7,0,4.7
"15118",39.44,144.14,0,8,15,30,1,9,0.71,0,0,3,12.75,14,11.85,28,10,1,0,29.95,28.02,0.327146172,0.183294664,0.433101315,0,10,14,1,12,7.35,12.25
"15119",96.35,148.2,8,20,29,30,32,119,0.67,4,0,10,39.6,0,0,0,0,0,0,84.25,0,0.880482456,0,0,0,17,0,2,22,0,0
"15120",44.01,107.29,5,7,12,17,40,68,0,7,0,0,0,16.95,12.62,16.95,3,5,10,0,12.62,0,0.222732086,0.299152842,5,12,5,0,10,4.62,4.62
"15121",32,53.85,1,6,7,9,36,96,0.5,49,0,1,4.95,7.4,0,15.6,0,0,0,9.9,0,0.240875912,0,0.759124088,0,1,0,4,0,2.45,6.2
"15122",16.83,39.53,2,4,6,10,14,67,1,37,0,0,0,0,0,0,0,0,0,7.8,0,0.32103321,0,0,1,4,3,0,7,0,0
"15123",0,67.25,0,0,0,6,3,26,0,17,0,0,0,0,0,0,1,0,10,8.9,4.25,0,0,0,0,0,2,6,3,0,0
"15124",0,80.75,0,0,0,10,10,27,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,4,0,4,0,0
"15125",0,11.07,0,0,0,5,32,44,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"15126",8.06,12.83,1,2,3,4,14,159,0,95,3.45,1,3.45,0,0,0,0,0,0,3.45,0,1,0,0,1,1,0,0,1,0,0
"15127",20.6,53.5,5,5,7,15,0,5,0,0,0,0,0,4.9,0,4.9,0,1,0,8.9,0,0,0,0.375478927,2,4,0,2,3,2.45,2.45
"15128",68.64,162.79,4,13,21,31,3,17,0.5,4,0,0,0,61.71,0,84.51,0,0,0,0,0,0,0,0.833349768,0,2,0,36,29,33.9,47.46
"15129",128.1,203.75,3,14,20,24,22,52,0.75,5,9.3,11,51.35,23.4,0,34.55,0,1,2,90.68,0,0.596937883,0,0.302274716,0,14,1,13,27,9.15,14.1
"15130",31.39,155.8,0,6,14,20,1,25,0,0,0,0,0,0,9.76,7.2,4,0,0,0,19.16,0,0.5498592,0.4056338,0,0,0,4,1,0,2.45
"15131",16.91,112.38,2,4,8,17,21,36,0,21,0,0,0,0,0,0,0,0,21,31.45,0,0.424180328,0,0,0,4,12,0,23,0,0
"15132",0,355.45,0,0,9,39,2,5,0,2,0,0,0,0,0,69.85,10,0,0,24.61,45.64,0.064662464,0,0.537059819,0,3,1,30,3,0,11.8
"15133",0,104.55,0,0,10,15,22,66,0,12,0,0,0,0,0,0,0,0,2,19.15,0,0.936708861,0,0,0,1,1,5,6,0,0
"15134",0,25.35,0,0,0,15,0,7,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,20,0,0
"15135",0,103.45,0,0,8,16,0,44,1,17,0,0,0,0,0,5.2,1,1,9,52.95,4.65,0.674437299,0,0.083601286,0,7,6,10,11,0,2.25
"15136",12.25,44.3,2,2,4,5,5,281,0,102,0,0,0,0,12.25,13.8,5,0,0,0,16.7,0,0.47024952,0.52975048,1,3,2,0,0,0,4.9
"15137",0,9.7,0,0,0,2,2,40,0,35,0,0,0,0,0,0,2,0,0,4.45,5.25,0,0,0,0,0,0,2,2,0,0
